t_gps,kf_lat,kf_lon,kf_h,fc_lat,fc_lon,fc_h,rts_lat,rts_lon,rts_h,kf_sigma,rts_sigma,corrected_lat,corrected_lon,corrected_h
9390.000000,33.578329,-117.064165,515.436401,33.578173,-117.064387,552.870992,33.578366,-117.064250,456.974977,7.453509,1.561375,33.578356,-117.064477,455.403900
9405.000000,33.578328,-117.064166,515.290015,33.578172,-117.064388,552.559212,33.578366,-117.064250,456.975580,7.454375,1.560953,33.578356,-117.064477,455.404504
9420.000000,33.578327,-117.064167,515.143291,33.578170,-117.064389,552.247594,33.578366,-117.064250,456.976184,7.455261,1.560532,33.578356,-117.064477,455.405107
9435.000000,33.578326,-117.064167,514.991605,33.578169,-117.064390,551.929111,33.578366,-117.064250,456.976787,7.456094,1.560110,33.578356,-117.064477,455.405710
9450.000000,33.578325,-117.064168,514.837372,33.578167,-117.064392,551.607430,33.578366,-117.064250,456.977390,7.456861,1.559688,33.578356,-117.064477,455.406314
9465.000000,33.578324,-117.064169,514.810027,33.578166,-117.064393,551.479410,33.578366,-117.064250,456.977994,7.461716,1.559267,33.578356,-117.064477,455.406917
9480.000000,33.578323,-117.064170,514.778961,33.578165,-117.064394,551.346140,33.578366,-117.064250,456.978597,7.466485,1.558845,33.578356,-117.064477,455.407520
9495.000000,33.578322,-117.064170,514.746022,33.578164,-117.064395,551.210434,33.578366,-117.064250,456.979200,7.471209,1.558424,33.578356,-117.064477,455.408124
9510.000000,33.578321,-117.064171,514.709313,33.578163,-117.064396,551.069408,33.578366,-117.064250,456.979804,7.475805,1.558002,33.578356,-117.064477,455.408727
9525.000000,33.578320,-117.064172,514.668686,33.578162,-117.064397,550.922877,33.578366,-117.064250,456.980407,7.480418,1.557581,33.578356,-117.064477,455.409330
9540.000000,33.578320,-117.064172,514.623286,33.578161,-117.064398,550.769523,33.578366,-117.064250,456.981010,7.484889,1.557160,33.578356,-117.064477,455.409934
9555.000000,33.578319,-117.064173,514.574707,33.578160,-117.064400,550.611787,33.578366,-117.064250,456.981614,7.489305,1.556739,33.578356,-117.064477,455.410537
9570.000000,33.578318,-117.064174,514.524582,33.578159,-117.064401,550.452134,33.578366,-117.064250,456.982217,7.493664,1.556317,33.578355,-117.064477,455.411140
9585.000000,33.578317,-117.064174,514.470431,33.578158,-117.064402,550.286840,33.578366,-117.064250,456.982820,7.498026,1.555896,33.578355,-117.064477,455.411744
9600.000000,33.578317,-117.064175,514.562205,33.578158,-117.064403,550.341811,33.578366,-117.064250,456.983424,7.501222,1.555475,33.578355,-117.064477,455.412347
9615.000000,33.578317,-117.064176,514.648353,33.578157,-117.064404,550.388418,33.578366,-117.064250,456.984027,7.504284,1.555054,33.578355,-117.064477,455.412950
9630.000000,33.578316,-117.064177,514.728578,33.578157,-117.064405,550.426258,33.578366,-117.064250,456.984630,7.507340,1.554633,33.578355,-117.064477,455.413554
9645.000000,33.578316,-117.064177,514.808591,33.578157,-117.064407,550.463915,33.578366,-117.064250,456.985234,7.510246,1.554212,33.578355,-117.064477,455.414157
9660.000000,33.578316,-117.064178,514.892246,33.578157,-117.064408,550.507232,33.578366,-117.064250,456.985837,7.513213,1.553791,33.578355,-117.064477,455.414760
9675.000000,33.578315,-117.064179,514.970388,33.578156,-117.064409,550.542429,33.578366,-117.064250,456.986440,7.516259,1.553370,33.578355,-117.064477,455.415364
9690.000000,33.578315,-117.064180,515.045384,33.578156,-117.064410,550.573059,33.578366,-117.064250,456.987044,7.519294,1.552949,33.578355,-117.064477,455.415967
9705.000000,33.578315,-117.064180,515.118466,33.578156,-117.064411,550.600980,33.578366,-117.064250,456.987647,7.522303,1.552528,33.578355,-117.064477,455.416570
9720.000000,33.578315,-117.064181,515.186635,33.578156,-117.064413,550.621659,33.578366,-117.064250,456.988250,7.525130,1.552107,33.578355,-117.064477,455.417174
9735.000000,33.578314,-117.064182,515.253759,33.578156,-117.064414,550.640981,33.578366,-117.064250,456.988854,7.528095,1.551686,33.578355,-117.064477,455.417777
9750.000000,33.578314,-117.064183,515.316795,33.578155,-117.064415,550.654343,33.578366,-117.064250,456.989457,7.531015,1.551266,33.578355,-117.064477,455.418380
9765.000000,33.578314,-117.064183,515.376304,33.578155,-117.064416,550.662594,33.578366,-117.064250,456.990060,7.533879,1.550845,33.578355,-117.064477,455.418984
9780.000000,33.578314,-117.064184,515.435303,33.578155,-117.064417,550.670275,33.578366,-117.064250,456.990664,7.536727,1.550424,33.578355,-117.064477,455.419587
9795.000000,33.578313,-117.064185,515.492118,33.578155,-117.064418,550.674888,33.578366,-117.064250,456.991267,7.539613,1.550004,33.578355,-117.064477,455.420190
9810.000000,33.578313,-117.064186,515.545914,33.578155,-117.064420,550.675194,33.578366,-117.064250,456.991870,7.542578,1.549583,33.578355,-117.064477,455.420794
9825.000000,33.578313,-117.064187,515.598831,33.578155,-117.064421,550.674378,33.578366,-117.064250,456.992474,7.545495,1.549163,33.578355,-117.064477,455.421397
9840.000000,33.578313,-117.064187,515.649429,33.578155,-117.064422,550.670298,33.578366,-117.064250,456.993077,7.548418,1.548742,33.578355,-117.064477,455.422000
9855.000000,33.578313,-117.064188,515.698003,33.578154,-117.064423,550.663406,33.578366,-117.064250,456.993680,7.551381,1.548322,33.578355,-117.064477,455.422604
9870.000000,33.578312,-117.064189,515.742351,33.578154,-117.064424,550.650378,33.578366,-117.064250,456.994284,7.554199,1.547901,33.578355,-117.064477,455.423207
9885.000000,33.578312,-117.064189,515.783935,33.578154,-117.064425,550.633435,33.578366,-117.064250,456.994887,7.557009,1.547481,33.578355,-117.064477,455.423810
9900.000000,33.578312,-117.064190,515.824532,33.578154,-117.064426,550.615252,33.578366,-117.064250,456.995490,7.559888,1.547061,33.578355,-117.064477,455.424414
9915.000000,33.578312,-117.064191,515.861441,33.578154,-117.064428,550.591767,33.578366,-117.064250,456.996094,7.562672,1.546640,33.578355,-117.064477,455.425017
9930.000000,33.578312,-117.064192,515.866688,33.578154,-117.064429,550.520513,33.578366,-117.064250,456.996697,7.561543,1.546220,33.578355,-117.064477,455.425620
9945.000000,33.578311,-117.064193,515.872901,33.578154,-117.064430,550.451029,33.578365,-117.064250,456.997300,7.560605,1.545800,33.578355,-117.064477,455.426224
9960.000000,33.578311,-117.064194,515.876152,33.578154,-117.064432,550.377404,33.578365,-117.064250,456.997904,7.559597,1.545380,33.578355,-117.064477,455.426827
9975.000000,33.578311,-117.064195,515.881777,33.578154,-117.064433,550.307639,33.578365,-117.064250,456.998507,7.558740,1.544960,33.578355,-117.064477,455.427430
9990.000000,33.578311,-117.064196,515.883056,33.578154,-117.064435,550.231661,33.578365,-117.064250,456.999110,7.557753,1.544540,33.578355,-117.064477,455.428034
10005.000000,33.578311,-117.064196,515.880894,33.578154,-117.064436,550.150860,33.578365,-117.064250,456.999714,7.556817,1.544120,33.578355,-117.064477,455.428637
10020.000000,33.578311,-117.064197,515.876179,33.578154,-117.064437,550.066570,33.578365,-117.064250,457.000317,7.555969,1.543700,33.578355,-117.064477,455.429240
10035.000000,33.578311,-117.064198,515.867776,33.578154,-117.064439,549.977058,33.578365,-117.064250,457.000920,7.554931,1.543280,33.578355,-117.064477,455.429844
10050.000000,33.578310,-117.064199,515.859994,33.578154,-117.064440,549.888769,33.578365,-117.064250,457.001524,7.553853,1.542860,33.578355,-117.064477,455.430447
10065.000000,33.578310,-117.064200,515.847752,33.578154,-117.064441,549.794144,33.578365,-117.064250,457.002127,7.552734,1.542440,33.578355,-117.064477,455.431050
10080.000000,33.578310,-117.064201,515.838014,33.578154,-117.064443,549.703591,33.578365,-117.064250,457.002730,7.551850,1.542020,33.578355,-117.064477,455.431654
10095.000000,33.578310,-117.064202,515.825313,33.578154,-117.064444,549.608912,33.578365,-117.064250,457.003334,7.550808,1.541601,33.578355,-117.064477,455.432257
10110.000000,33.578310,-117.064203,515.808354,33.578154,-117.064445,549.508224,33.578365,-117.064250,457.003937,7.549806,1.541181,33.578355,-117.064477,455.432860
10125.000000,33.578310,-117.064203,515.790243,33.578154,-117.064447,549.406141,33.578365,-117.064250,457.004540,7.548821,1.540761,33.578355,-117.064477,455.433464
10140.000000,33.578310,-117.064204,515.769586,33.578154,-117.064448,549.300595,33.578365,-117.064250,457.005144,7.547855,1.540342,33.578355,-117.064477,455.434067
10155.000000,33.578309,-117.064205,515.747949,33.578154,-117.064449,549.193910,33.578365,-117.064250,457.005747,7.546876,1.539922,33.578355,-117.064477,455.434670
10170.000000,33.578309,-117.064206,515.724718,33.578154,-117.064450,549.085189,33.578365,-117.064250,457.006350,7.545971,1.539502,33.578355,-117.064477,455.435274
10185.000000,33.578309,-117.064207,515.698076,33.578154,-117.064451,548.971716,33.578365,-117.064250,457.006954,7.544981,1.539083,33.578355,-117.064477,455.435877
10200.000000,33.578309,-117.064208,515.671630,33.578154,-117.064453,548.858855,33.578365,-117.064250,457.007557,7.543999,1.538663,33.578355,-117.064477,455.436480
10215.000000,33.578309,-117.064208,515.644512,33.578154,-117.064454,548.745310,33.578365,-117.064250,457.008160,7.542973,1.538244,33.578355,-117.064477,455.437084
10230.000000,33.578309,-117.064209,515.618059,33.578154,-117.064455,548.633072,33.578365,-117.064250,457.008764,7.541964,1.537825,33.578355,-117.064477,455.437687
10245.000000,33.578309,-117.064210,515.582222,33.578154,-117.064456,548.507254,33.578365,-117.064250,457.009367,7.540897,1.537405,33.578355,-117.064477,455.438290
10260.000000,33.578309,-117.064211,515.550299,33.578154,-117.064457,548.387580,33.578365,-117.064250,457.009970,7.539981,1.536986,33.578355,-117.064477,455.438894
10275.000000,33.578309,-117.064212,515.509447,33.578154,-117.064459,548.254985,33.578365,-117.064250,457.010574,7.538812,1.536567,33.578355,-117.064477,455.439497
10290.000000,33.578308,-117.064212,515.466730,33.578154,-117.064460,548.119991,33.578365,-117.064250,457.011177,7.537769,1.536148,33.578355,-117.064477,455.440100
10305.000000,33.578308,-117.064213,515.420194,33.578154,-117.064461,547.979677,33.578365,-117.064250,457.011780,7.536646,1.535729,33.578355,-117.064477,455.440704
10320.000000,33.578308,-117.064214,515.378679,33.578154,-117.064462,547.847136,33.578365,-117.064250,457.012384,7.535620,1.535309,33.578355,-117.064477,455.441307
10335.000000,33.578308,-117.064215,515.336950,33.578154,-117.064463,547.714628,33.578365,-117.064250,457.012987,7.534727,1.534890,33.578355,-117.064477,455.441910
10350.000000,33.578308,-117.064215,515.295474,33.578154,-117.064464,547.582817,33.578365,-117.064250,457.013590,7.533782,1.534471,33.578354,-117.064477,455.442514
10365.000000,33.578308,-117.064216,515.254883,33.578154,-117.064465,547.452638,33.578365,-117.064250,457.014194,7.532858,1.534052,33.578354,-117.064477,455.443117
10380.000000,33.578308,-117.064217,515.204722,33.578154,-117.064466,547.308673,33.578365,-117.064250,457.014797,7.531906,1.533634,33.578354,-117.064477,455.443720
10395.000000,33.578308,-117.064218,515.149847,33.578154,-117.064467,547.158078,33.578365,-117.064250,457.015400,7.530837,1.533215,33.578354,-117.064477,455.444324
10410.000000,33.578308,-117.064218,515.095138,33.578154,-117.064469,547.008093,33.578365,-117.064250,457.016004,7.529888,1.532796,33.578354,-117.064477,455.444927
10425.000000,33.578308,-117.064219,515.038974,33.578154,-117.064470,546.856286,33.578365,-117.064250,457.016607,7.528812,1.532377,33.578354,-117.064477,455.445530
10440.000000,33.578308,-117.064220,514.983510,33.578154,-117.064471,546.705881,33.578365,-117.064250,457.017210,7.527913,1.531958,33.578354,-117.064477,455.446134
10455.000000,33.578307,-117.064220,514.922937,33.578154,-117.064472,546.548266,33.578365,-117.064250,457.017814,7.526809,1.531540,33.578354,-117.064477,455.446737
10470.000000,33.578307,-117.064221,514.863052,33.578154,-117.064473,546.392020,33.578365,-117.064250,457.018417,7.525787,1.531121,33.578354,-117.064477,455.447340
10485.000000,33.578307,-117.064222,514.798392,33.578154,-117.064474,546.229072,33.578365,-117.064250,457.019020,7.524601,1.530702,33.578354,-117.064477,455.447944
10500.000000,33.578307,-117.064223,514.733818,33.578154,-117.064475,546.066633,33.578365,-117.064250,457.019624,7.523620,1.530284,33.578354,-117.064477,455.448547
10515.000000,33.578307,-117.064223,514.667079,33.578154,-117.064476,545.901336,33.578365,-117.064250,457.020227,7.522483,1.529865,33.578354,-117.064477,455.449150
10530.000000,33.578307,-117.064224,514.598080,33.578154,-117.064477,545.733105,33.578365,-117.064250,457.020830,7.521580,1.529447,33.578354,-117.064477,455.449754
10545.000000,33.578307,-117.064225,514.525689,33.578155,-117.064478,545.560201,33.578365,-117.064250,457.021434,7.520382,1.529028,33.578354,-117.064477,455.450357
10560.000000,33.578307,-117.064225,514.453327,33.578155,-117.064479,545.387711,33.578365,-117.064250,457.022037,7.519300,1.528610,33.578354,-117.064477,455.450960
10575.000000,33.578307,-117.064226,514.378947,33.578155,-117.064480,545.212583,33.578365,-117.064250,457.022640,7.518016,1.528192,33.578354,-117.064477,455.451564
10590.000000,33.578307,-117.064227,514.303377,33.578155,-117.064481,545.036087,33.578365,-117.064250,457.023244,7.516888,1.527773,33.578354,-117.064477,455.452167
10605.000000,33.578307,-117.064227,514.222168,33.578155,-117.064482,544.851671,33.578365,-117.064250,457.023847,7.515681,1.527355,33.578354,-117.064477,455.452770
10620.000000,33.578307,-117.064228,514.142906,33.578155,-117.064483,544.670466,33.578365,-117.064250,457.024450,7.514477,1.526937,33.578354,-117.064477,455.453374
10635.000000,33.578307,-117.064229,514.062482,33.578155,-117.064484,544.487910,33.578365,-117.064250,457.025054,7.513231,1.526519,33.578354,-117.064477,455.453977
10650.000000,33.578307,-117.064229,513.977193,33.578155,-117.064485,544.298582,33.578365,-117.064250,457.025657,7.511933,1.526100,33.578354,-117.064477,455.454580
10665.000000,33.578307,-117.064230,513.889811,33.578155,-117.064486,544.106540,33.578365,-117.064250,457.026260,7.510552,1.525682,33.578354,-117.064477,455.455184
10680.000000,33.578307,-117.064231,513.796848,33.578155,-117.064486,543.906684,33.578365,-117.064250,457.026864,7.509062,1.525264,33.578354,-117.064477,455.455787
10695.000000,33.578306,-117.064231,513.699251,33.578155,-117.064487,543.700416,33.578365,-117.064250,457.027467,7.507520,1.524846,33.578354,-117.064477,455.456390
10710.000000,33.578306,-117.064232,513.607319,33.578155,-117.064488,543.502823,33.578365,-117.064250,457.028070,7.506129,1.524428,33.578354,-117.064477,455.456994
10725.000000,33.578306,-117.064233,513.514916,33.578156,-117.064489,543.304906,33.578365,-117.064250,457.028674,7.504744,1.524011,33.578354,-117.064477,455.457597
10740.000000,33.578306,-117.064233,513.417104,33.578156,-117.064490,543.099463,33.578364,-117.064250,457.029277,7.503407,1.523593,33.578354,-117.064477,455.458200
10755.000000,33.578306,-117.064234,513.315484,33.578156,-117.064491,542.888819,33.578364,-117.064250,457.029880,7.501997,1.523175,33.578354,-117.064477,455.458804
10770.000000,33.578306,-117.064235,513.214234,33.578156,-117.064492,542.679087,33.578364,-117.064250,457.030484,7.500576,1.522757,33.578354,-117.064477,455.459407
10785.000000,33.578306,-117.064235,513.114710,33.578156,-117.064493,542.472262,33.578364,-117.064250,457.031087,7.499284,1.522339,33.578354,-117.064477,455.460010
10800.000000,33.578306,-117.064236,513.012334,33.578156,-117.064494,542.261612,33.578364,-117.064250,457.031690,7.497762,1.521922,33.578354,-117.064477,455.460613
10815.000000,33.578306,-117.064236,512.907359,33.578156,-117.064495,542.047559,33.578364,-117.064250,457.032294,7.496348,1.521504,33.578354,-117.064477,455.461217
10830.000000,33.578306,-117.064237,512.801795,33.578156,-117.064496,541.833015,33.578364,-117.064250,457.032897,7.494914,1.521086,33.578354,-117.064477,455.461820
10845.000000,33.578306,-117.064238,512.693717,33.578156,-117.064496,541.615186,33.578364,-117.064250,457.033500,7.493523,1.520669,33.578354,-117.064477,455.462423
10860.000000,33.578306,-117.064238,512.583047,33.578156,-117.064497,541.393941,33.578364,-117.064250,457.034104,7.492034,1.520251,33.578354,-117.064477,455.463027
10875.000000,33.578306,-117.064239,512.468754,33.578157,-117.064498,541.167794,33.578364,-117.064250,457.034707,7.490518,1.519834,33.578354,-117.064477,455.463630
10890.000000,33.578306,-117.064239,512.354390,33.578157,-117.064499,540.941932,33.578364,-117.064250,457.035310,7.489078,1.519417,33.578354,-117.064477,455.464233
10905.000000,33.578306,-117.064240,512.239282,33.578157,-117.064500,540.715358,33.578364,-117.064250,457.035914,7.487612,1.518999,33.578354,-117.064477,455.464837
10920.000000,33.578306,-117.064241,512.124108,33.578157,-117.064501,540.489070,33.578364,-117.064250,457.036517,7.486192,1.518582,33.578354,-117.064477,455.465440
10935.000000,33.578306,-117.064241,512.004345,33.578157,-117.064501,540.256477,33.578364,-117.064250,457.037120,7.484715,1.518165,33.578354,-117.064477,455.466043
10950.000000,33.578306,-117.064242,511.879875,33.578157,-117.064502,540.017413,33.578364,-117.064250,457.037724,7.483135,1.517747,33.578354,-117.064477,455.466647
